"","SampleID","ASV","value","Sample","Sample_type","Flask","Individual","DPE","Selection","Strain","Density_cell_uL","SampleType2","Group","dph","Sample_name","Domain","Phylum","Class","Order","Family","Genus","Family2","ASV1","group2"
"553","W5r-L9_S23","ASV4",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"554","W5r-L9_S23","ASV17",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"555","W5r-L9_S23","ASV23",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"556","W5r-L9_S23","ASV27",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"557","W5r-L9_S23","ASV15",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"558","W5r-L9_S23","ASV6",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"559","W5r-L9_S23","ASV71",0,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"560","W5r-L9_S23","ASV55",4.40291704649043,"W5r-L9_S23","Gut","W5",9,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W5_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"561","W7K-L10_S56","ASV1",27.3366192040891,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"562","W7K-L10_S56","ASV3",2.19970792259949,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"563","W7K-L10_S56","ASV4",32.6852866009493,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"564","W7K-L10_S56","ASV17",0.146038700255568,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"565","W7K-L10_S56","ASV23",0,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"566","W7K-L10_S56","ASV27",0,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"567","W7K-L10_S56","ASV15",2.09017889740781,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"568","W7K-L10_S56","ASV6",2.51916757940854,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"569","W7K-L10_S56","ASV71",0,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"570","W7K-L10_S56","ASV55",0,"W7K-L10_S56","Gut","W7",10,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"571","W7K-L7_S53","ASV1",31.8521897810219,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"572","W7K-L7_S53","ASV3",0.812043795620438,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"573","W7K-L7_S53","ASV4",24.9543795620438,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"574","W7K-L7_S53","ASV17",0,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"575","W7K-L7_S53","ASV23",0,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"576","W7K-L7_S53","ASV27",0,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"577","W7K-L7_S53","ASV15",1.80656934306569,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"578","W7K-L7_S53","ASV6",0.474452554744526,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"579","W7K-L7_S53","ASV71",0,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"580","W7K-L7_S53","ASV55",0,"W7K-L7_S53","Gut","W7",7,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"581","W7K-L8_S54","ASV1",37.3429247860135,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"582","W7K-L8_S54","ASV3",0,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"583","W7K-L8_S54","ASV4",30.4771444181388,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"584","W7K-L8_S54","ASV17",0,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"585","W7K-L8_S54","ASV23",0,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"586","W7K-L8_S54","ASV27",0,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"587","W7K-L8_S54","ASV15",0.282280094700419,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"588","W7K-L8_S54","ASV6",0,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"589","W7K-L8_S54","ASV71",0,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"590","W7K-L8_S54","ASV55",0,"W7K-L8_S54","Gut","W7",8,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"591","W7K-L9_S55","ASV1",32.549877015578,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"592","W7K-L9_S55","ASV3",2.62366766876196,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"593","W7K-L9_S55","ASV4",20.734262548966,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"594","W7K-L9_S55","ASV17",0,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-K: Wiltype salmon strain"
"595","W7K-L9_S55","ASV23",0,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-K: Wiltype salmon strain"
"596","W7K-L9_S55","ASV27",0.819896146488112,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-K: Wiltype salmon strain"
"597","W7K-L9_S55","ASV15",1.4575931493122,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-K: Wiltype salmon strain"
"598","W7K-L9_S55","ASV6",0,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-K: Wiltype salmon strain"
"599","W7K-L9_S55","ASV71",0,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-K: Wiltype salmon strain"
"600","W7K-L9_S55","ASV55",0,"W7K-L9_S55","Gut","W7",9,22,"K","Wiltype salmon strain",NA,"Gut","Gut_Add-K","22","W7_9","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-K: Wiltype salmon strain"
"601","W9r-L10_S28","ASV1",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"602","W9r-L10_S28","ASV3",34.407427635172,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"603","W9r-L10_S28","ASV4",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"604","W9r-L10_S28","ASV17",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"605","W9r-L10_S28","ASV23",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"606","W9r-L10_S28","ASV27",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"607","W9r-L10_S28","ASV15",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"608","W9r-L10_S28","ASV6",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"609","W9r-L10_S28","ASV71",0,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"610","W9r-L10_S28","ASV55",0.00910249408337884,"W9r-L10_S28","Gut","W9",10,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"611","W9r-L7_S25","ASV1",18.9634757263867,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"612","W9r-L7_S25","ASV3",0,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"613","W9r-L7_S25","ASV4",0,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"614","W9r-L7_S25","ASV17",0,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Bacillales","f_Staphylococcaceae","g_Staphylococcus","Staphylococcaceae","ASV17 (g:Staphylococcus)","Gut_Add-r: Wiltype salmon strain"
"615","W9r-L7_S25","ASV23",0,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Firmicutes","c_Bacilli","o_Lactobacillales","f_Streptococcaceae","g_Streptococcus","Streptococcaceae","ASV23 (g:Streptococcus)","Gut_Add-r: Wiltype salmon strain"
"616","W9r-L7_S25","ASV27",2.97841333454777,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Actinobacteria","c_Actinobacteria","o_Actinomycetales","f_Propionibacteriaceae","g_Propionibacterium","Propionibacteriaceae","ASV27 (g:Propionibacterium)","Gut_Add-r: Wiltype salmon strain"
"617","W9r-L7_S25","ASV15",0.0091082976591675,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"618","W9r-L7_S25","ASV6",0,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"619","W9r-L7_S25","ASV71",0,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Firmicutes","c_Clostridia","o_Clostridiales","uncl_o_Clostridiales","uncl_o_Clostridiales","Unassigned","ASV71 (o:Clostridiales)","Gut_Add-r: Wiltype salmon strain"
"620","W9r-L7_S25","ASV55",5.51052008379634,"W9r-L7_S25","Gut","W9",7,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_7","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","g_Massilia","Oxalobacteraceae","ASV55 (g:Massilia)","Gut_Add-r: Wiltype salmon strain"
"621","W9r-L8_S26","ASV1",0,"W9r-L8_S26","Gut","W9",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
"622","W9r-L8_S26","ASV3",9.09918107370337,"W9r-L8_S26","Gut","W9",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_8","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)","Gut_Add-r: Wiltype salmon strain"
"623","W9r-L8_S26","ASV4",0,"W9r-L8_S26","Gut","W9",8,22,"r","Wiltype salmon strain",NA,"Gut","Gut_Add-r","22","W9_8","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)","Gut_Add-r: Wiltype salmon strain"
