"","SampleID","ASV","value","Sample","Sample_type","Flask","Individual","DPE","Selection","Strain","Density_cell_uL","SampleType2","Group","dph","Sample_name","Domain","Phylum","Class","Order","Family","Genus","Family2","ASV1"
"319","A6K-rw_S66","ASV239",1.4499403505552,"A6K-rw_S66","Rearing water","A6",NA,22,"K","A","12200","RW","RW_Add-K","22","A6","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"320","A6K-rw_S66","ASV605",1.00945214279159,"A6K-rw_S66","Rearing water","A6",NA,22,"K","A","12200","RW","RW_Add-K","22","A6","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"321","W10K-rw_S71","ASV1",10.1353823637029,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"322","W10K-rw_S71","ASV3",26.2714965239663,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"323","W10K-rw_S71","ASV4",6.15623856567874,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"324","W10K-rw_S71","ASV14",0.100622027076473,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"325","W10K-rw_S71","ASV39",0.00914745700695207,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"326","W10K-rw_S71","ASV15",0.457372850347603,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"327","W10K-rw_S71","ASV6",6.02817416758141,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"328","W10K-rw_S71","ASV28",0.0640321990486645,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"329","W10K-rw_S71","ASV150",0.100622027076473,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"330","W10K-rw_S71","ASV38",0.118916941090377,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"331","W10K-rw_S71","ASV18",3.18331503841932,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"332","W10K-rw_S71","ASV24",4.24442005122576,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"333","W10K-rw_S71","ASV19",3.86022685693377,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"334","W10K-rw_S71","ASV52",0.00914745700695207,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"335","W10K-rw_S71","ASV25",0.722649103549213,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"336","W10K-rw_S71","ASV29",2.03988291255031,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"337","W10K-rw_S71","ASV26",2.74423710208562,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"338","W10K-rw_S71","ASV804",0.814123673618734,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
"339","W10K-rw_S71","ASV239",1.67398463227223,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"340","W10K-rw_S71","ASV605",1.1251372118551,"W10K-rw_S71","Rearing water","W10",NA,22,"K","W","7200","RW","RW_Add-K","22","W10","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"341","W13r-rw_S80","ASV1",12.4896987455361,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"342","W13r-rw_S80","ASV3",12.1051185788847,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"343","W13r-rw_S80","ASV4",5.37496566248512,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"344","W13r-rw_S80","ASV14",0.00915667063455728,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"345","W13r-rw_S80","ASV39",0.0366266825382291,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"346","W13r-rw_S80","ASV15",4.01977840857064,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"347","W13r-rw_S80","ASV6",2.91182126178921,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"348","W13r-rw_S80","ASV28",2.40820437688856,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"349","W13r-rw_S80","ASV150",0.0183133412691146,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"350","W13r-rw_S80","ASV38",0.521930226169765,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"351","W13r-rw_S80","ASV18",3.04001465067302,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"352","W13r-rw_S80","ASV24",3.82748832524494,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"353","W13r-rw_S80","ASV19",3.32387144034429,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"354","W13r-rw_S80","ASV52",0,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"355","W13r-rw_S80","ASV25",0.586026920611666,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"356","W13r-rw_S80","ASV29",1.8221774562769,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"357","W13r-rw_S80","ASV26",1.9503708451607,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"358","W13r-rw_S80","ASV804",1.199523853127,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
"359","W13r-rw_S80","ASV239",1.0713304642432,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"360","W13r-rw_S80","ASV605",0.668436956322681,"W13r-rw_S80","Rearing water","W13",NA,22,"r","W","2200","RW","RW_Add-r","22","W13","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"361","W14K-rw_S72","ASV1",17.2183001742001,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"362","W14K-rw_S72","ASV3",16.2831209315119,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"363","W14K-rw_S72","ASV4",9.82855047217383,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"364","W14K-rw_S72","ASV14",0.0275052718437701,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"365","W14K-rw_S72","ASV39",0,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"366","W14K-rw_S72","ASV15",1.5311267993032,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"367","W14K-rw_S72","ASV6",3.78655909049234,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"368","W14K-rw_S72","ASV28",0.0641789676354635,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"369","W14K-rw_S72","ASV150",0.0458421197396168,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"370","W14K-rw_S72","ASV38",0.0916842394792335,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"371","W14K-rw_S72","ASV18",5.32685431374347,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"372","W14K-rw_S72","ASV24",5.31768588979554,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"373","W14K-rw_S72","ASV19",4.72173833318053,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"374","W14K-rw_S72","ASV52",0.00916842394792335,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"375","W14K-rw_S72","ASV25",2.65884294489777,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"376","W14K-rw_S72","ASV29",2.79636930411662,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"377","W14K-rw_S72","ASV26",2.65884294489777,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"378","W14K-rw_S72","ASV804",1.28357935270927,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
"379","W14K-rw_S72","ASV239",1.55863207114697,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","uncl_c_Betaproteobacteria","Unassigned","ASV239 (c:Betaproteobacteria)"
"380","W14K-rw_S72","ASV605",1.12771614559457,"W14K-rw_S72","Rearing water","W14",NA,22,"K","W","10800","RW","RW_Add-K","22","W14","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV605 (f:Oxalobacteraceae)"
"381","W1r-rw_S77","ASV1",17.0947984276442,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV1 (g:Pseudomonas)"
"382","W1r-rw_S77","ASV3",10.1106134015906,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV3 (f:Oxalobacteraceae)"
"383","W1r-rw_S77","ASV4",10.0923301947162,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV4 (g:Pseudomonas)"
"384","W1r-rw_S77","ASV14",0,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Moraxellaceae","uncl_f_Moraxellaceae","Moraxellaceae","ASV14 (f:Moraxellaceae)"
"385","W1r-rw_S77","ASV39",0.00914160343724289,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","uncl_f_Comamonadaceae","Comamonadaceae","ASV39 (f:Comamonadaceae)"
"386","W1r-rw_S77","ASV15",0.41137215467593,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV15 (g:Pseudomonas)"
"387","W1r-rw_S77","ASV6",2.39510010055764,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Oxalobacteraceae","uncl_f_Oxalobacteraceae","Oxalobacteraceae","ASV6 (f:Oxalobacteraceae)"
"388","W1r-rw_S77","ASV28",1.07870920559466,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","o_Sphingomonadales","f_Sphingomonadaceae","g_Sphingomonas","Sphingomonadaceae","ASV28 (g:Sphingomonas)"
"389","W1r-rw_S77","ASV150",0.0182832068744858,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","uncl_o_Pseudomonadales","uncl_o_Pseudomonadales","Unassigned","ASV150 (o:Pseudomonadales)"
"390","W1r-rw_S77","ASV38",0.466221775299388,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Betaproteobacteria","o_Burkholderiales","f_Comamonadaceae","g_Acidovorax","Comamonadaceae","ASV38 (g:Acidovorax)"
"391","W1r-rw_S77","ASV18",3.87603985739099,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV18 (p:Proteobacteria)"
"392","W1r-rw_S77","ASV24",3.96745589176342,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV24 (p:Proteobacteria)"
"393","W1r-rw_S77","ASV19",3.62007496114819,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV19 (p:Proteobacteria)"
"394","W1r-rw_S77","ASV52",0,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","uncl_c_Alphaproteobacteria","Unassigned","ASV52 (c:Alphaproteobacteria)"
"395","W1r-rw_S77","ASV25",0.255964896242801,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV25 (g:Pseudomonas)"
"396","W1r-rw_S77","ASV29",2.04771916994241,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","uncl_c_Gammaproteobacteria","Unassigned","ASV29 (c:Gammaproteobacteria)"
"397","W1r-rw_S77","ASV26",1.91059511838376,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","uncl_p_Proteobacteria","Unassigned","ASV26 (p:Proteobacteria)"
"398","W1r-rw_S77","ASV804",1.05128439528293,"W1r-rw_S77","Rearing water","W1",NA,22,"r","W","5100","RW","RW_Add-r","22","W1","d_Bacteria","p_Proteobacteria","c_Gammaproteobacteria","o_Pseudomonadales","f_Pseudomonadaceae","g_Pseudomonas","Pseudomonadaceae","ASV804 (g:Pseudomonas)"
